data,value
09/10/2019 20:44:00,0.20
09/10/2019 20:46:00,0.00
09/10/2019 20:48:00,0.20
09/10/2019 20:50:00,0.20
09/10/2019 20:52:00,60.20
09/10/2019 20:54:00,0.20
09/10/2019 20:56:00,0.20
09/10/2019 20:58:00,0.20
09/10/2019 21:00:00,0.00
09/10/2019 21:02:00,72.20
09/10/2019 21:04:00,59.30
09/10/2019 21:06:00,0.00
09/10/2019 21:08:00,0.00
09/10/2019 21:10:00,0.20
09/10/2019 21:12:00,0.20
09/10/2019 21:14:00,69.80
09/10/2019 21:16:00,58.60
09/10/2019 21:18:00,0.20
09/10/2019 21:20:00,0.20
09/10/2019 21:22:00,0.20
09/10/2019 21:24:00,0.00
09/10/2019 21:26:00,63.90
09/10/2019 21:28:00,58.20
09/10/2019 21:30:00,0.20
09/10/2019 21:32:00,0.20
09/10/2019 21:34:00,0.20
09/10/2019 21:36:00,0.00
09/10/2019 21:38:00,61.80
09/10/2019 21:40:00,0.00
09/10/2019 21:42:00,0.20
09/10/2019 21:44:00,0.00
09/10/2019 21:46:00,0.20
09/10/2019 21:48:00,69.70
09/10/2019 21:50:00,60.10
09/10/2019 21:52:00,0.20
09/10/2019 21:54:00,0.30
09/10/2019 21:56:00,0.00
09/10/2019 21:58:00,0.20
09/10/2019 22:00:00,72.60
